status,window_config,window_size,window_stride,window_threshold,drop_ambiguous,window_train_rows,window_val_rows,window_test_rows,run_dir,run_tag,threshold_percentile,max_iter,hidden_layers,seed,threshold,test_f1,test_precision,test_recall,test_fpr_normal,val_f1,val_precision,val_recall,val_fpr_normal,artifact_dir
ok,ws64_st24_thr0p25,64,24,0.25,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25,thr90p0_it400_h256-128-256_seed42,90.0,400,"256,128,256",42,0.08314848691225052,0.49299719887955185,1.0,0.3271375464684015,0.0,0.24925816023738873,0.6086956521739131,0.15671641791044777,0.1,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25\model_runs\thr90p0_it400_h256-128-256_seed42
ok,ws64_st24_thr0p25,64,24,0.25,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25,thr90p0_it400_h192-96-192_seed42,90.0,400,"192,96,192",42,0.08451638370752335,0.480225988700565,1.0,0.3159851301115242,0.0,0.23353293413173654,0.5909090909090909,0.1455223880597015,0.1,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25\model_runs\thr90p0_it400_h192-96-192_seed42
ok,ws64_st24_thr0p25,64,24,0.25,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25,thr87p5_it250_h384-192-384_seed42,87.5,250,"384,192,384",42,0.07244455069303513,0.5260273972602739,1.0,0.35687732342007433,0.0,0.2840909090909091,0.5952380952380952,0.1865671641791045,0.1259259259259259,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25\model_runs\thr87p5_it250_h384-192-384_seed42
ok,ws64_st24_thr0p25,64,24,0.25,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25,thr87p5_it250_h256-128-256_seed42,87.5,250,"256,128,256",42,0.07211887836456299,0.5260273972602739,1.0,0.35687732342007433,0.0,0.2742857142857143,0.5853658536585366,0.1791044776119403,0.1259259259259259,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25\model_runs\thr87p5_it250_h256-128-256_seed42
ok,ws64_st24_thr0p25,64,24,0.25,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25,thr87p5_it250_h192-96-192_seed42,87.5,250,"192,96,192",42,0.07732201367616653,0.4887640449438202,1.0,0.32342007434944237,0.0,0.2492753623188406,0.5584415584415584,0.16044776119402984,0.1259259259259259,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25\model_runs\thr87p5_it250_h192-96-192_seed42
ok,ws64_st24_thr0p25,64,24,0.25,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25,thr87p5_it400_h384-192-384_seed42,87.5,400,"384,192,384",42,0.07244455069303513,0.5260273972602739,1.0,0.35687732342007433,0.0,0.2840909090909091,0.5952380952380952,0.1865671641791045,0.1259259259259259,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25\model_runs\thr87p5_it400_h384-192-384_seed42
ok,ws64_st24_thr0p25,64,24,0.25,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25,thr87p5_it400_h256-128-256_seed42,87.5,400,"256,128,256",42,0.07211887836456299,0.5260273972602739,1.0,0.35687732342007433,0.0,0.2742857142857143,0.5853658536585366,0.1791044776119403,0.1259259259259259,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25\model_runs\thr87p5_it400_h256-128-256_seed42
ok,ws64_st24_thr0p25,64,24,0.25,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25,thr87p5_it400_h192-96-192_seed42,87.5,400,"192,96,192",42,0.07732201367616653,0.4887640449438202,1.0,0.32342007434944237,0.0,0.2492753623188406,0.5584415584415584,0.16044776119402984,0.1259259259259259,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p25\model_runs\thr87p5_it400_h192-96-192_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr99p0_it250_h384-192-384_seed42,99.0,250,"384,192,384",42,0.8095800876617432,0.022058823529411766,1.0,0.011152416356877323,0.0,0.0,0.0,0.0,0.011111111111111112,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr99p0_it250_h384-192-384_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr99p0_it250_h256-128-256_seed42,99.0,250,"256,128,256",42,0.7278940677642822,0.022058823529411766,1.0,0.011152416356877323,0.0,0.014652014652014652,0.4,0.007462686567164179,0.011111111111111112,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr99p0_it250_h256-128-256_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr99p0_it250_h192-96-192_seed42,99.0,250,"192,96,192",42,0.8524819612503052,0.022058823529411766,1.0,0.011152416356877323,0.0,0.0,0.0,0.0,0.011111111111111112,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr99p0_it250_h192-96-192_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr99p0_it400_h384-192-384_seed42,99.0,400,"384,192,384",42,0.8095800876617432,0.022058823529411766,1.0,0.011152416356877323,0.0,0.0,0.0,0.0,0.011111111111111112,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr99p0_it400_h384-192-384_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr99p0_it400_h256-128-256_seed42,99.0,400,"256,128,256",42,0.7278940677642822,0.022058823529411766,1.0,0.011152416356877323,0.0,0.014652014652014652,0.4,0.007462686567164179,0.011111111111111112,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr99p0_it400_h256-128-256_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr99p0_it400_h192-96-192_seed42,99.0,400,"192,96,192",42,0.8524819612503052,0.022058823529411766,1.0,0.011152416356877323,0.0,0.0,0.0,0.0,0.011111111111111112,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr99p0_it400_h192-96-192_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr97p5_it250_h384-192-384_seed42,97.5,250,"384,192,384",42,0.24420689046382904,0.14482758620689656,1.0,0.07806691449814127,0.0,0.042704626334519574,0.46153846153846156,0.022388059701492536,0.025925925925925925,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr97p5_it250_h384-192-384_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr97p5_it250_h256-128-256_seed42,97.5,250,"256,128,256",42,0.22374121844768524,0.15753424657534246,1.0,0.08550185873605948,0.0,0.042704626334519574,0.46153846153846156,0.022388059701492536,0.025925925925925925,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr97p5_it250_h256-128-256_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr97p5_it250_h192-96-192_seed42,97.5,250,"192,96,192",42,0.20838242769241333,0.17627118644067796,1.0,0.09665427509293681,0.0,0.04964539007092199,0.5,0.026119402985074626,0.025925925925925925,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr97p5_it250_h192-96-192_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr97p5_it400_h384-192-384_seed42,97.5,400,"384,192,384",42,0.24420689046382904,0.14482758620689656,1.0,0.07806691449814127,0.0,0.042704626334519574,0.46153846153846156,0.022388059701492536,0.025925925925925925,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr97p5_it400_h384-192-384_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr97p5_it400_h256-128-256_seed42,97.5,400,"256,128,256",42,0.22374121844768524,0.15753424657534246,1.0,0.08550185873605948,0.0,0.042704626334519574,0.46153846153846156,0.022388059701492536,0.025925925925925925,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr97p5_it400_h256-128-256_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr97p5_it400_h192-96-192_seed42,97.5,400,"192,96,192",42,0.20838242769241333,0.17627118644067796,1.0,0.09665427509293681,0.0,0.04964539007092199,0.5,0.026119402985074626,0.025925925925925925,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr97p5_it400_h192-96-192_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr95p0_it250_h384-192-384_seed42,95.0,250,"384,192,384",42,0.10836873203516006,0.4314868804664723,1.0,0.275092936802974,0.0,0.13245033112582782,0.5882352941176471,0.07462686567164178,0.05185185185185185,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr95p0_it250_h384-192-384_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr95p0_it250_h256-128-256_seed42,95.0,250,"256,128,256",42,0.1063428744673729,0.4495677233429395,1.0,0.2899628252788104,0.0,0.16286644951140064,0.6410256410256411,0.09328358208955224,0.05185185185185185,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr95p0_it250_h256-128-256_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr95p0_it250_h192-96-192_seed42,95.0,250,"192,96,192",42,0.10924302786588669,0.4314868804664723,1.0,0.275092936802974,0.0,0.13861386138613863,0.6,0.07835820895522388,0.05185185185185185,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr95p0_it250_h192-96-192_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr95p0_it400_h384-192-384_seed42,95.0,400,"384,192,384",42,0.10836873203516006,0.4314868804664723,1.0,0.275092936802974,0.0,0.13245033112582782,0.5882352941176471,0.07462686567164178,0.05185185185185185,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr95p0_it400_h384-192-384_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr95p0_it400_h256-128-256_seed42,95.0,400,"256,128,256",42,0.1063428744673729,0.4495677233429395,1.0,0.2899628252788104,0.0,0.16286644951140064,0.6410256410256411,0.09328358208955224,0.05185185185185185,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr95p0_it400_h256-128-256_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr95p0_it400_h192-96-192_seed42,95.0,400,"192,96,192",42,0.10924302786588669,0.4314868804664723,1.0,0.275092936802974,0.0,0.13861386138613863,0.6,0.07835820895522388,0.05185185185185185,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr95p0_it400_h192-96-192_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr92p5_it250_h384-192-384_seed42,92.5,250,"384,192,384",42,0.09207829087972641,0.47592067988668557,1.0,0.31226765799256506,0.0,0.19937694704049844,0.6037735849056604,0.11940298507462686,0.07777777777777778,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr92p5_it250_h384-192-384_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr92p5_it250_h256-128-256_seed42,92.5,250,"256,128,256",42,0.09193086624145508,0.4715909090909091,1.0,0.30855018587360594,0.0,0.22699386503067484,0.6379310344827587,0.13805970149253732,0.07777777777777778,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr92p5_it250_h256-128-256_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr92p5_it250_h192-96-192_seed42,92.5,250,"192,96,192",42,0.09040789306163788,0.46285714285714286,1.0,0.30111524163568776,0.0,0.21604938271604937,0.625,0.13059701492537312,0.07777777777777778,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr92p5_it250_h192-96-192_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr92p5_it400_h384-192-384_seed42,92.5,400,"384,192,384",42,0.09207829087972641,0.47592067988668557,1.0,0.31226765799256506,0.0,0.19937694704049844,0.6037735849056604,0.11940298507462686,0.07777777777777778,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr92p5_it400_h384-192-384_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr92p5_it400_h256-128-256_seed42,92.5,400,"256,128,256",42,0.09193086624145508,0.4715909090909091,1.0,0.30855018587360594,0.0,0.22699386503067484,0.6379310344827587,0.13805970149253732,0.07777777777777778,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr92p5_it400_h256-128-256_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr92p5_it400_h192-96-192_seed42,92.5,400,"192,96,192",42,0.09040789306163788,0.46285714285714286,1.0,0.30111524163568776,0.0,0.21604938271604937,0.625,0.13059701492537312,0.07777777777777778,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr92p5_it400_h192-96-192_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr90p0_it250_h384-192-384_seed42,90.0,250,"384,192,384",42,0.0807129293680191,0.5013927576601671,1.0,0.3345724907063197,0.0,0.24925816023738873,0.6086956521739131,0.15671641791044777,0.1,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr90p0_it250_h384-192-384_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr90p0_it250_h256-128-256_seed42,90.0,250,"256,128,256",42,0.08314848691225052,0.49299719887955185,1.0,0.3271375464684015,0.0,0.24925816023738873,0.6086956521739131,0.15671641791044777,0.1,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr90p0_it250_h256-128-256_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr90p0_it250_h192-96-192_seed42,90.0,250,"192,96,192",42,0.08451638370752335,0.480225988700565,1.0,0.3159851301115242,0.0,0.23353293413173654,0.5909090909090909,0.1455223880597015,0.1,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr90p0_it250_h192-96-192_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr90p0_it400_h384-192-384_seed42,90.0,400,"384,192,384",42,0.0807129293680191,0.5013927576601671,1.0,0.3345724907063197,0.0,0.24925816023738873,0.6086956521739131,0.15671641791044777,0.1,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr90p0_it400_h384-192-384_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr90p0_it400_h256-128-256_seed42,90.0,400,"256,128,256",42,0.08314848691225052,0.49299719887955185,1.0,0.3271375464684015,0.0,0.24925816023738873,0.6086956521739131,0.15671641791044777,0.1,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr90p0_it400_h256-128-256_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr90p0_it400_h192-96-192_seed42,90.0,400,"192,96,192",42,0.08451638370752335,0.480225988700565,1.0,0.3159851301115242,0.0,0.23353293413173654,0.5909090909090909,0.1455223880597015,0.1,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr90p0_it400_h192-96-192_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr87p5_it250_h384-192-384_seed42,87.5,250,"384,192,384",42,0.07244455069303513,0.5260273972602739,1.0,0.35687732342007433,0.0,0.2840909090909091,0.5952380952380952,0.1865671641791045,0.1259259259259259,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr87p5_it250_h384-192-384_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr87p5_it250_h256-128-256_seed42,87.5,250,"256,128,256",42,0.07211887836456299,0.5260273972602739,1.0,0.35687732342007433,0.0,0.2742857142857143,0.5853658536585366,0.1791044776119403,0.1259259259259259,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr87p5_it250_h256-128-256_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr87p5_it250_h192-96-192_seed42,87.5,250,"192,96,192",42,0.07732201367616653,0.4887640449438202,1.0,0.32342007434944237,0.0,0.2492753623188406,0.5584415584415584,0.16044776119402984,0.1259259259259259,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr87p5_it250_h192-96-192_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr87p5_it400_h384-192-384_seed42,87.5,400,"384,192,384",42,0.07244455069303513,0.5260273972602739,1.0,0.35687732342007433,0.0,0.2840909090909091,0.5952380952380952,0.1865671641791045,0.1259259259259259,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr87p5_it400_h384-192-384_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr87p5_it400_h256-128-256_seed42,87.5,400,"256,128,256",42,0.07211887836456299,0.5260273972602739,1.0,0.35687732342007433,0.0,0.2742857142857143,0.5853658536585366,0.1791044776119403,0.1259259259259259,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr87p5_it400_h256-128-256_seed42
ok,ws64_st24_thr0p30,64,24,0.3,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30,thr87p5_it400_h192-96-192_seed42,87.5,400,"192,96,192",42,0.07732201367616653,0.4887640449438202,1.0,0.32342007434944237,0.0,0.2492753623188406,0.5584415584415584,0.16044776119402984,0.1259259259259259,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p30\model_runs\thr87p5_it400_h192-96-192_seed42
ok,ws64_st24_thr0p35,64,24,0.35,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p35,thr99p0_it250_h384-192-384_seed42,99.0,250,"384,192,384",42,0.8095800876617432,0.022058823529411766,1.0,0.011152416356877323,0.0,0.0,0.0,0.0,0.011111111111111112,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p35\model_runs\thr99p0_it250_h384-192-384_seed42
ok,ws64_st24_thr0p35,64,24,0.35,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p35,thr99p0_it250_h256-128-256_seed42,99.0,250,"256,128,256",42,0.7278940677642822,0.022058823529411766,1.0,0.011152416356877323,0.0,0.014652014652014652,0.4,0.007462686567164179,0.011111111111111112,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p35\model_runs\thr99p0_it250_h256-128-256_seed42
ok,ws64_st24_thr0p35,64,24,0.35,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p35,thr99p0_it250_h192-96-192_seed42,99.0,250,"192,96,192",42,0.8524819612503052,0.022058823529411766,1.0,0.011152416356877323,0.0,0.0,0.0,0.0,0.011111111111111112,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p35\model_runs\thr99p0_it250_h192-96-192_seed42
ok,ws64_st24_thr0p35,64,24,0.35,False,2515,538,541,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p35,thr99p0_it400_h384-192-384_seed42,99.0,400,"384,192,384",42,0.8095800876617432,0.022058823529411766,1.0,0.011152416356877323,0.0,0.0,0.0,0.0,0.011111111111111112,C:\Users\lukep\Documents\MVS\backend\ml\anomaly_detection\results\week2\window_sweep_results\window_configs\ws64_st24_thr0p35\model_runs\thr99p0_it400_h384-192-384_seed42
